playlist_id,track_ids
40360,18288 18327 18351 18453 18557 18834 19223 19414 7434 17546
40361,18301 7350 7807 7941 8381 9269 9913 10953 12162 12584
40377,9156 15881 2747 1666 17880 20079 20166 16003 11414 12085
40386,11498 5479 3431 2970 2750 1970 1895 1175 1093 1036
40387,892 16830 14802 13911 6063 3659 20361 2544 3121 356
40409,3127 3175 2768 1944 1812 19685 1045 19345 17042 12917
40412,4581 5500 3787 3511 1377 586 11670 6825 16762 17608
40421,16640 16438 16420 15982 14324 6863 4687 2794 1042 19844
40436,9956 10219 10529 10857 11421 12345 12879 13006 13034 13133
40450,8963 7734 7833 8136 8464 8573 8767 8953 9291 9537
40461,12 19479 18268 17510 14597 11600 10034 9333 9200 7925
40478,15912 9917 10077 10653 11854 12212 12826 13168 13236 14570
40485,1117 15644 12564 11594 10515 10209 9605 8361 6504 5722
40514,14668 8381 7807 7350 7264 7153 6773 6716 6648 5036
40523,12027 6663 6689 7863 9014 9321 10016 10588 11512 6310
40531,2960 9023 9465 10932 11045 11848 12830 13363 14135 16524
40532,16436 19536 18859 17622 17158 16800 13556 11750 11622 11363
40543,7931 12745 13531 13539 13934 4616 18139 19596 438 14376
40564,3655 16583 16995 17058 18331 19055 20474 9027 11365 16396
40565,7895 4663 5487 5870 7527 64 8107 11363 11622 12718
40592,125 7092 6475 6059 5903 5453 4946 4632 7538 3252
40613,648 15748 15735 15680 15669 15570 15413 15333 14777 14770
40617,17158 16800 64 743 2641 3694 4267 4663 5487 5870
40628,8187 17469 4645 17759 2019 2221 3421 4695 4716 5851
40630,9504 9473 7888 7680 7416 7298 6446 9779 5667 3219
40637,18363 16173 16100 15271 14581 13645 5300 5108 16362 5092
40644,11279 16000 15620 12897 12304 12248 11962 11522 6137 11046
40654,5267 9257 10379 11662 13944 16263 16633 1574 17462 5391
40657,19616 16798 17965 18355 19584 19602 19889 615 674 1590
40665,20268 1317 19319 19033 18617 18194 16115 13740 13498 12806
40674,12637 12726 12932 13165 13188 13207 13783 13943 14233 15268
40680,11369 11414 12085 12622 13731 10512 15410 15834 17484 18045
40699,10487 10346 8637 7213 6655 5793 5212 5006 4523 3799
40709,8452 7785 7463 6918 4759 4566 8624 4136 3105 3018
40729,5197 20200 16853 6209 5939 5762 3510 1800 19475 1000
40743,93 20141 19645 16630 16230 16199 16108 15309 13561 13418
40748,6956 7001 15314 6919 6859 6602 6263 6246 7198 5978
40750,20574 11321 15973 13602 13197 12347 8189 7048 7017 6627
40775,369 423 19499 17669 17520 17279 16740 16293 15913 15550
40781,16299 18464 18702 19115 19351 20431 171 507 1804 3212
40787,19054 1686 4177 108 5076 19735 13156 8978 17372 16493
40795,20527 18945 16797 16163 12997 12323 8021 6444 5656 4355
40797,11479 11968 12775 13385 14100 14172 14586 16574 16909 17063
40806,20085 4661 4577 3690 3051 2432 2241 1134 908 287
40814,14693 11628 3085 2631 1841 6750 12698 20618 18989 17153
40825,17111 1755 752 344 11595 13960 17103 17348 17647 18112
40826,7970 564 1195 1393 2388 3667 3762 4113 5270 5571
40835,6988 14056 14423 19735 19054 18063 15329 14612 13156 8608
40840,17272 17234 17012 16815 13451 12771 12177 10481 10159 9886
40842,18262 19806 18653 15951 12117 10051 7630 6265 5141 2579
40852,6317 12079 12379 12903 12974 15406 15705 11911 15828 17536
40860,19123 13794 2104 2069 14596 4352 6959 4170 4943
40861,5621 19974 18457 17649 17584 17487 17405 16741 899 20251
40872,5273 4839 4496 3651 2120 1531 1102 456 20514 20499
40879,14596 20353 858 1075 3362 5585 15491 15678 7186 12768
40884,2357 18820 16852 16580 15051 14983 8599 3102 1497 1384
40887,15932 13768 11679 10987 7841 6239 6226 872 18165 1117
40905,13511 13640 14498 14620 14724 15582 15599 15767 15826 16220
40917,93 4824 6617 6712 8125 12414 13418 20141 19645
40921,7213 20536 20203 19796 19387 16303 16142 15999 13342 11685
40922,9690 9342 6103 5621 5206 11001 4153 3766 2873 2777
40923,7734 15333 14777 14770 14702 14255 14023 13894 12834 12639
40926,6697 1472 2043 5688 8880 10786 15964 17004 18773 1386
40932,7947 8226 8514 8523 9689 10118 13604 14091 17153 18989
40939,19260 17617 17344 16581 16271 15716 15261 17868 14060 4420
40942,6841 18457 19974 20251 1197 18920 18619 18401 17995 16475
40973,18854 4904 18019 16697 747 13926 13115 12322 11399
40975,18894 19739 19045 491 18802 18322 18227 17776 16704 16524
40999,17524 9913 12162 12584 13957 14668 9414 14849 15400 17143
41003,18478 13810 12259 10951 10205 8515 6234 5823 3117 1983
41007,17342 19120 19499 756 3666 8227 8401 9331 10968 18059
41012,19636 19512 18694 16177 6654 436 13188 13207 13783 14233
41023,12368 18830 18290 15720 14459 13008 11940 9933 9678 5200
41049,15735 1719 1196 725 723 689 648 9710 10624 11107
41067,14702 15413 15570 15669 15680 15735 15748 15930 16236 16314
41095,9779 9473 7888 7416 7298 6446 5667 3341 9504 3219
41105,19405 1305 1046 653 618 517 432 19770 17714 16499
41114,14571 9947 10310 10743 11947 11977 12750 13066 13094 14239
41115,14717 14407 14359 13967 13887 13090 12629 11967 11404 14959
41116,10725 8082 9097 9775 9847 7199 14310 16149 17100 18253
41117,19783 19912 20025 15333 14777 14770 14702 14255 14023 13894
41119,8573 15413 15333 14777 14770 14702 14255 14023 13894 12639
41120,20255 3062 16282 13459 3937 13663 15682 12258 9519 5840
41124,14667 17058 16995 15837 14038 13637 12762 10656 10466 9753
41179,10828 18048 14880 14176 13070 12073 20511 1650 7440 6775
41183,15229 564 1393 2388 3667 3762 4113 5270 5571 5997
41185,6876 2002 2272 2812 3660 5859 6191 6600 8627 8643
41209,7807 17524 17143 15400 14944 14849 14097 18301 13957 10953
41213,12070 19723 10125 12988 14461 15523 14488 14114 11862 426
41214,6512 7853 9529 10867 12664 15385 16496 4867 3737 8091
41221,3160 3163 3242 3961 5749 6624 6672 8243 8672 10206
41225,19919 1330 2227 8393 11065 11322 2685 15557 18292 18346
41232,18854 16697 18019 1830 15820
41244,18773 17004 15964 10786 8784 6697 5750 5688 2043 1472
41262,11498 11217 11155 9925 9739 9440 9432 9034 8982 8570
41263,12722 14815 14556 13718 12772 12089 10326 10141 9996 9012
41278,16141 18528 18007 17851 15691 14763 12122 11240 8944 8357
41284,8691 12831 12663 12260 11527 11501 10880 10613 10300 10132
41299,1777 3592 3803 5909 7369 9031 9835 3 13658 13758
41311,18875 6294 6331 6565 6837 7326 7728 7734 6242 7833
41315,117 10141 10326 12089 12722 13718 13993 14815 17461 17869
41318,4731 6178 6242 6294 6331 6565 6837 7326 7728 7734
41325,14659 20461 19147 18231 16873 16190 15064 14282 14046 13210
41327,15735 15680 15669 15570 15413 15333 14777 14770 15748 14702
41345,10270 13016 9685 9015 8613 8524 13425 7628 5665 5647
41362,14213 5696 4710 9849 11547 13910 15234 6296 6481 19837
41363,14974 18430 6020 16968 13335 12633 12587 11134 2019 2221
41371,14247 6648 6716 6773 19846 19838 19589 19169 18301 17524
41388,443 13342 15999 16142 18727 19038 19387 19796 20203 20536
41404,12220 12917 17575 19345 19685 7327 3127 1045 11811 12063
41406,16227 15282 13128 12711 8619 8502 7504 5474 4456 4371
41415,13924 4170 17575 13794 19123 1045 3127 7327 7520 12063
41418,13190 8334 12350 12431 14761 17297 17761 17789 18515 18993
41440,8841 15235 10410 9157 18612 7236 6896 6066 4114 2906
41467,19588 15633 14784 14559 13098 10257 9062 8406 7718 6456
41468,7092 5453 4946 2845 2109 2046 1382 1201 675 625
41488,1796 13260 12260 12663 19414 19223 18834 18557 18453 18351
41496,19217 15680 15570 15413 14777 14770 14702 14255 14023 13894
41500,6919 6859 6602 6263 6246 5978 5707 5669 5658 4569
41501,33 11279 11522 11962 12248 12304 15620 11046 16000 17071
41512,4663 16436 11750 11622 11363 8107 7895 7527 5870 5765
41514,11740 11512 10588 10016 9014 7863 6689 6663 6310 6195
41524,19616 1327 1445 4327 5559 16803 20402 3551 3617 3977
41528,19962 17961 16089 9730 7457 3092 2855 1610 1061 792
41536,13142 2880 1731 17635 15988 15116 13875 10149 9606 9246
41541,14973 16843 18964 193 3364 3605 5742 5769 6030 6995
41542,2573 3368 20177 18278 17411 16626 16568 16076 15677 14968
41569,13384 20291 18299 17879 16699 16351 15260 13579 12194 11982
41574,2005 13632 11127 11945 12362 12971 15913 17520 16740 17279
41575,5006 4523 3799 2049 1947 1399 830 340 3227 4883
41610,19568 12646 12126 10112 6949 6174 5929 5336 4000 3835
41635,16155 5192 13115 18855 18058 15088 14309 13671 13513 12999
41662,12997 6444 16163 18358 18945 5656 3381 12323 3283 765
41664,148 2082 5490 13756 1850 1508 24 9617 19120
41693,18041 11983 1032 19700 19533 17563 15282 13406 13128 16227
41694,16087 9047 5110 628 17369 16444 13157 9217 8793 8222
41696,10567 4234 6459 6884 8724 8861 9700 9753 10466 18331
41708,1492 20558 16944 12246 8667 5455 5324 3893 19509 18679
41721,7198 7001 6956 6919 6859 6602 6263 6246 5978 5707
41729,2444 2638 2658 3049 5967 11478 26 16460 19156 19396
41741,12687 13093 15128 519 1840 8437 8835 9491 12765 13838
41744,6919 8756 8926 8956 9427 9511 9956 10219 10529 10857
41745,20157 10379 5267 910 19700 19533 16227 13406 15282 2618
41773,10040 10066 11303 11357 11900 11965 9911 12338 12692 13439
41778,19974 20251 4869 6168 8341 9858 14534 15264 18992 2477
41792,12104 9652 9563 8033 6106 12196 5900 4704 4065 2985
41801,3130 5402 8890 11907 14039 14060 14879 4420 15261 16271
41802,17040 6331 6565 7326 7728 7734 7833 8136 8464 8573
41821,8540 3876 2153 1588 5193 6426 7652 8849 12668 12991
41835,19146 1246 3033 6873 7704 10140 2099 12784 17201 18200
41843,8598 17778 20609 11534 9620 14165 14777 15735 15680 15669
41848,8074 8894 10552 12776 13040 13244 13438 14354 15596 7932
41858,791 2928 3821 4476 4552 6361 6811 7932 8074 8894
41865,25 12100 13072 13130 13422 13442 13450 13506 13541 14188
41873,18253 582 16149 17100 20232 20442 327 16495 16062 14622
41895,14856 20616 1502 14037 11573 10572 9859 9508 7904 18580
41900,14239 8643 9353 9422 20051 19631 19244 18836 17003 16810
41907,14911 930 1530 2248 3329 8692 4337 10911 13752 15513
41917,7098 6273 6176 5625 5213 5164 4394 3758 3211 1730
41920,16314 15735 15748 15930 16236 10624 16517 16698 16820 17040
41932,10960 11048 14606 14700 15147 15746 16237 16497 16628 17327
41948,7941 7350 7153 6773 6716 6648 5036 7807 4013 3500
41959,18855 18058 15088 14309 13671 13513 12999 11663 6981 5169
41990,8784 4147 15684 18773 15964 10786 6697 5750 5688 2508
41997,10326 12722 12089 10141 9996 9012 8971 8301 6272 5584
42000,9166 1519 20603 14649 11265 36 19046 17208 16417 11141
42001,18478 18125 17354 15596 14354 13438 13244 13040 12776 10552
42007,3288 5707 5978 6246 6263 6602 6859 6919 6956 7001
42037,16233 2563 3353 7564 16063 16395 20296 11980 15544 11761
42047,12990 17484 18045 18867 18876 19071 16494 17709 16490 14858
42065,9933 8784 8880 10786 15964 17004 18773 7296 15720 14459
42101,137 5420 5992 7319 1208 8695 5146 9916 13693 13938
42102,3288 7001 7198 7610 8093 8756 8926 8956 6956 9427
42130,4123 10577 9779 9504 9473 7888 7680 7416 7298 6446
42143,1589 17927 15367 14946 19277 13540 3060 886 3661 3634
42150,19984 20065 18100 14535 7990 937 828 705 115 8342
42171,12410 13705 15648 2919 8952 12592 2052 2404 3094 6472
42195,14434 17358 16490 1983 13810 12259 10205 8515 6234 5823
42200,222 10591 10980 11013 11369 12085 12622 18867 316 19071
42228,19783 19699 19217 18919 18905 18875 18774 18503 17926 17918
42238,4488 1726 12651 13805 19064 19164 8850 11901 64 743
42240,14948 6948 6908 6524 5387 3741 3378 3281 7394 3099
42243,13542 427 1537 4367 17771 13259 7838 2356 16402 18298
42251,17671 17352 17278 17156 16801 16730 15877 15874 14985 14508
42266,8464 7326 7728 7734 7833 8136 8573 8767 8953 8963
42273,14255 6565 6837 7326 7734 7833 8136 8464 8573 8767
42281,6775 1650 2158 2740 4172 7440 9668 9941 10828 12073
42283,14175 14826 16741 17405 17487 17584 17649 18457 19974 20251
42290,4389 8622 11693 18982 19163
42300,12637 12726 13165 13207 13783 13943 14453 14734 15268 15477
42312,16614 5273 7744 8380 9152 9724 10150 10427 11627 11976
42322,4677 13502 13319 11407 10366 10003 7605 7574 7555 7098
42324,2984 8953 8573 8464 8136 7833 7734 7326 6837 6565
42333,15333 17701 17597 17040 16820 16772 16698 16517 16314 16236
42334,10716 9790 9659 9096 8798 8745 8018 7466 6937 5479
42341,10288 10142 8871 7721 6540 5816 10432 4997 3314 3133
42355,3941 12964 13817 18844 16055 13841 5828 6643 7552
42361,18019 18854 17409 2401 6031 6596 6980 12825 16114
42371,15545 17564 15586 15092 11378 4758 4365 2567 12479 6511
42393,55 19387 19796 20203 20536 212 20173 20163 20058 19729
42395,3483 17888 2255 888 6203 8275 8499 3597 8544 9498
42396,5476 4065 2985 5900 1929 9563 9652 10239 12104 15661
42403,1386 5688 2043 1472 6697 8784 8880 10786 15964 17004
42404,8546 12789 17759 14657 17452 205 351 421 502 1172
42408,3766 14826 14175 11115 11001 9690 9342 6103 5621 5206
42410,9696 9735 9910 10069 10808 10903 12461 9669 12574 13694
42476,13801 20481 20048 19718 15374 14346 11660 10629 10264 10336
42494,10685 5525 2029 15172 6614 10232 19527 18489 5587 18188
42498,5645 18120 16883 16532 15810 15007 14656 14558 13912 18676
42510,5712 17453 13780 12975 10135 10130 8634 8135 7460 7227
42519,5823 8515 10951 12259 13810 16490 17358 20269 6924 7201
42524,1313 13454 12477 11719 11270 1699 6573 4119 3334 9585
42543,12932 12637 12144 12115 11498 10339 9925 9739 9432 8982
42556,15261 3214 4420 5402 8890 11907 14039 14060 14879 14761
42573,7807 9269 9414 9913 10953 12162 12584 13957 8381 14097
42576,719 19511 18891 16275 9920 6844 1859 12842 16432 2235
42584,443 14100 13385 12960 12775 11968 11479 10269 10193 9958
42593,11001 9690 5621 11115 14175 16741 17405 17487 17649 18457
42599,1975 2037 2437 2930 2984 3644 1764 3745 4161 4266
42608,76 9792 9422 9353 8643 8627 6600 6191 5859 4359
42615,6768 3564 10404 13180 4899 16383 17491 16440 6971 7932
42621,11170 14166 17230 19751 4457 1527 11413 4056 4530
42625,16423 20406 18672 17556 16994 12150 10644 8967 8651 9002
42630,11900 1678 2698 4603 5092 5108 5300 5489 5509 8117
42641,1492 12246 5455 5324 4675 3893 6078 3658 11798 17193
42643,9962 698 2380 5275 5694 12342 14065 18180 20151 3684
42653,250 20618 18989 17153 14091 13604 12406 1244 10118 9689
42695,9176 18947 19491 19702 20122 20294 15 204 855 871
42696,12295 12398 12076 10322 9824 11053 9098 8344 7114 4855
42697,12574 12461 10903 10808 10289 10069 9910 9735 9669 8317
42719,909 597 19588 15633 14784 13238 13098 10657 2586 8823
42728,6050 12450 12154 9406 8923 8424 8028 7465 7394 6948
42733,18316 18352 17247 16477 16128 14604 9557 9392 9083 9007
42741,122 15669 15570 15413 15333 14777 14770 14702 14255 14023
42747,3383 7031 11277 18836 10743 11306 11947 11977 12750 13094
42750,55 13476 13545 13704 13779 13867 14626 15186 15800 15823
42764,1921 20333 19868 18127 18073 16660 15046 13831 5050 19477
42789,125 457 20425 20381 19551 19449 18074 17523 17157 14688
42791,817 11306 11947 11977 12750 13094 14239 14499 14571 10743
42812,8733 6230 6534 7356 7523 7810 19075 10196 10217 13210
42815,1959 6230 6534 7356 7523 7810 8733 10196 13210 14046
42819,12079 11148 9998 9965 9371 8905 8828 8785 8611 8477
42827,8841 15235 12851 10410 9157 18612 7236 6896 6066 4549
42832,2485 20326 4202 5154 8134 13400 14301 16931 18096 96
42860,5749 1731 2880 3160 3163 6461 6624 8243 3242 10206
42862,17918 14255 14023 13894 12834 12639 12497 14702 12182 10624
42873,9556 9075 8112 7011 3912 1934 20225 18643 18430 14974
42874,15536 18994 15638 14405 12369 12081 11966 11926 9914 8535
42877,3658 4941 11798 19373 20314 42 216 233 783 1930
42901,8294 8407 8305 8106 7120 6673 6301 6149 5882 8574
42910,17019 16905 16433 15873 13624 13402 13212 12991 12668 8872
42913,1588 17019 16905 16433 15873 13624 13402 13212 12991 12668
42940,2899 7537 7481 4826 4722 4682 4380 3894 2535 2507
42944,7229 1641 18954 1935 2331 2342 6561 8178 11319 2461
42949,5092 9273 8750 8320 6930 6681 5976 5364 4783 3627
42961,19025 17884 17387 17175 16418 13650 1782 9936 9240 6347
42964,5155 5354 4441 4132 3613 1305 1046 653 618 517
42977,19992 18798 18319 16965 14843 10726 13327 9360 6973 5700
42984,15837 16396 16583 16995 17058 18331 19055 20474 12215 10968
42987,17649 20251 19974 18457 17487 17405 16741 14826 14175 11001
43002,3625 886 459 33 20005 19609 19219 19044 18767 17913
43016,643 20442 18750 18253 17100 14310 12600 10725 9097 8082
43025,17301 20071 15706 11870 11160 9044 6909 6187 11835 5054
43040,20229 4172 2740 2158 1650 19752 19634 19206 13129 6775
43046,8198 8079 8053 7962 7343 6575 6360 6038 6003 5060
43059,20359 19248 19229 12524 11740 11512 10588 9321 9014 7863
43068,20291 18299 17879 16699 16351 15260 13579 12194 2927 11866
43070,2884 2098 4552 6361 6811 7932 8074 8894 10552 12776
43072,17530 11897 8865 4956 4845 4175 461 20263 19833 15661
43079,13446 5263 13160 17592 20306 16740 16297 15913 15550 12971
43082,5920 10047 9977 9474 9176 9171 8560 8379 6887 6781
43084,6727 7891 8158 9309 9484 12274 12782 13357 13612 17599
43090,14770 6178 6242 6294 6331 6565 6837 7326 7728 7734
43094,17254 51 2481 3544 5958 7497 7714 8542 15718 1004
43110,5913 4688 3774 3007 20522 16088 16038 11795 10976 7762
43115,20165 12629 11967 11404 11026 10646 10187 9154 13090 8553
43120,171 20558 16944 12246 6078 5455 5324 1492 8667 19507
43144,7470 5868 10889 14313 14989 11360 11614 11802 12697 16542
43156,795 6614 10232 10771 13598 14304 18533 9566 15601 14738
43162,443 11479 11968 12775 12960 13385 14100 14172 14204 14586
43185,12750 19244 19631 6600 6191 5859 4359 3660 3001 2812
43195,17649 17487 17405 16741 14175 11115 11001 20251 9690 18457
43203,15735 8136 16236 16314 16517 16698 17040 17597 17918 17926
43207,17536 11148 9998 9965 9429 9371 8905 8828 8785 8611
43229,17385 7916 8570 8982 9034 9432 9440 14453 13943 13783
43232,11107 6242 6294 6331 6565 6837 7728 7734 7833 8464
43235,675 6475 6354 6059 5903 5453 4946 4632 3252 2845
43248,18580 12142 14856 20616 14037 11573 10572 9859 9508 7904
43258,10182 2512 8037 4874 2116 5380 10340 7259
43259,9156 15881 17623 5930 2747 2303 1666 16003 13927 15653
43261,12466 20470 20323 20184 18956 18287 18256 12120 8426 7781
43270,19597 17819 17564 15586 15545 4758 4365 2567 11378 514
43275,20121 2170 2212 2906 4114 4230 4549 6066 6896 7236
43285,10 5453 5903 6059 6354 6475 7538 8481 8911 10070
43309,18580 11573 10572 9859 9508 7904 7700 1502 7039 6466
43329,4116 2918 2217 1441 1356 1236 755 1062 1250 1343
43341,14431 1076 1858 9638 10706 18412 19202 14899 18295 12309
43346,1066 1706 1730 3211 3758 4394 5164 180 5213 6176
43349,10507 1787 4121 5105 6288 6794 1713 8949 15492 15731
43443,18409 16140 11330 8178 6561 2342 2331 1935 19883 15922
43455,12 19479 18268 18138 17510 15640 14597 11600 10034 9333
43462,12180 3685 3974 4706 4982 7408 7689 8533 8639 9784
43491,16362 10066 11303 11357 11965 12338 12426 12692 13439 13520
43505,3077 6498 6569 6899 7430 7469 6435 9083 9557 14604
43517,7743 11420 14439 14686 6511 5556 12479 18010 18870 7900
43525,12398 3037 4471 4855 8344 9098 9824 10322 12076 12295
43549,7863 5766 6041 6195 6689 454 9014 9321 10016 10588
43568,20447 13924 4943 8403 19082 10935 14949 1484 18257 16780
43569,6799 5047 7397 20425 20381 19551 17523 17157 15926 14859
43570,18088 14885 13691 12425 9082 8035 12262 15 1 1611
43574,4903 1789 2276 2694 2901 4195 6829 9434 11446 12794
43600,19837 17766 19605 19616 11263 16404 12142 14154 14856 20616
43625,8401 8227 10968 13846 15090 756 3666 12215 1884 12753
43638,18204 19845 18247 3661 17526 16025 15704 15455 15426 20078
43644,15666 6811 6361 3821 2928 2884 2098 19732 11049 7282
43646,19837 18254 15234 14213 13910 12929 11547 9849 6481 6296
43657,13642 3375 4483 5178 13601 12429 3766 2873 2777 15373
43666,443 11479 11968 12775 12960 14100 14172 14204 14586 10269
43667,20085 2700 1328 5621 9342 9690 10848 11001 11115 14175
43671,4417 4046 2997 2698 1678 1442 561 198 2179 2525
43687,20025 855 871 2130 2511 2527 2537 3967 4429 5432
43708,7086 11930 16521 18944 2454 7106 8309 8368 8465 17629
43721,12913 14910 14312 10774 8774 5305 4134 1446 983 7285
43763,3023 8195 8424 8923 9406 12154 12450 8028 14628 14948
43769,19300 2135 2513 3061 6019 18773 15964 10786 8880 8784
43776,13592 11911 12079 12903 12974 13024 15406 15705 15968 17536
43779,2094 4746 8909 19991 14049 1162 11617 12102 780 3007
43797,3749 7807 7264 6773 6716 6648 5036 4013 3672 3500
43806,8573 9710 9537 8963 8767 8464 8136 7833 7734 7326
43814,20586 13632 8278 2005 15336 18593 13035 6572 11228 18944
43820,11046 10612 8628 8547 7890 7522 7482 6714 6137 5829
43821,648 19912 20025 689 15680 15669 15570 15413 14777 14770
43833,13846 12215 10968 9331 8401 8227 8041 3666 756 4500
43853,15116 10149 7961 5648 4689 3869 2711 1731 2880 3160
43856,15245 7725 4600 1317 12142 14856 20616 20551 19611 19188
43860,16209 16461 16685 19385 13353 8091 3737 2689 15105 16477
43865,2291 20380 19646 18852 18755 17770 15369 14595 13564 13428
43866,770 3600 8683 8725 12768 20353 2199 13300 10672 8626
43884,17964 229 391 968 1275 1482 1674 2899 3023 3089
43891,2084 2811 3460 4247 4323 4824 5725 6522 6617 1681
43902,10901 1066 1706 1730 3211 3758 4394 5164 5213 5625
43926,180 13502 14871 15743 15946 16099 11407 16848 17189 18460
43933,8223 3479 4048 6626 7494 8124 78 3209 12049 15013
43950,5459 4077 18872 18406 17719 1697 15516 13192 11051 8851
43956,20025 6178 6242 6294 6331 6565 6837 7326 7728 7734
43958,2858 14667 15837 16396 3453 17058 18331 1715 1209 838
43966,12839 12963 14028 14294 14573 15883 16124 16987 17231 17429
44001,1253 9354 9937 16324 17004 15964 10786
44007,16185 11111 6241 2011 3535
44010,5265 10887 548 874 1864 2479 2857 4223 4590 5086
44025,2124 3863 5160 8357 8944 10388 11240 12122 15691 16141
44035,11930 3624 7086 7504 8502 8619 12711 123 910 13128
44040,9093 9602 9843 10799 11273 13886 13946 16355 18062 19028
44053,17528 19353 16962 12781 8580 8480 7959 8126 4692 4560
44055,3500 10419 7462 4422 4189 3977 3884 10837 3617 14247
44060,13924 4943 1476 14647 1910 12247 4615 18954 10424 19519
44061,10235 12050 12307 12522 13412 13669 13750 13895 13997 14078
44063,6584 8905 9371 9429 9965 9998 11148 11283 11911 12079
44067,13335 12587 12633 14615 14974 16968 18643 20225 6020 5851
44079,2158 1399 1947 2049 3799 5006 5212 830 5793 7213
44088,20210 9114 10129 10548 11361 12552 14021 2495 7006 12352
44092,129 10067 10842 11053 20119 11792 11220 11178 11098 10801
44097,6742 18773 17004 15964 10786 8880 8045 6697 5750 5688
44108,13661 8879 8162 7118 6618 2075 3021 9353 9903 9947
44122,11886 15245 5389 18552 888 2255 3483 3597 4212 6203
44135,9120 15823 15800 15186 14626 14170 13867 13779 13704 13476
44139,19662 17524 18301 19169 19589 19838 19846 2832 4915 5767
44204,4733 1894 2458 3554 4989 8252 11461 9253 18816 19545
44213,18863 13959 14665 15229 15710 15713 16406 17562 13548 18241
44226,9371 8905 8785 8611 8477 7403 7399 7371 6584 6317
44232,20417 6145 7379 9339 9778 10715 11753 13465 17815 17923
44241,16763 18730 19558 20595 8645 8171 8004 17670 5374 5125
44252,18827 16373 10448 19577 18613 18478 18125 17354 15596 14354
44257,19992 18333 16965 14843 13327 10726 5700 2393 2379 9360
44266,8624 8452 7785 7463 6918 4759 4566 4136 4102 3105
44283,381 1635 2084 3460 4247 4824 5725 6617 6712 7111
44302,6794 1057 1713 1787 4121 4949 5105 6288 8949 853
44325,10364 3171 7071 5042 4052 10290 12975 13780 17453 20072
44343,18767 19044 19609 20005 8922 8574 8407 8305 8106 7120
44345,19022 3326 8050 8367 8843 10458 10711 11159 12118 16866
44356,17195 2109 2845 3252 4632 4946 5453 5903 6059 6354
44362,9859 11573 10572 9508 7904 7700 7076 7039 6466 7499
44375,20623 18206 16919 14931 1316 14379 7147 6623 3197 14930
44376,14499 1165 14571 15466 15782 16810 17003 18836 19631 14239
44379,3876 4346 7652 8540 8849 11648 12668 12991 13212 13402
44390,11446 13071 4195 16117 18367 19647 19921 2901 2694 20068
44401,20159 2518 2349 2348 2172 1490 568 316 222 2578
44406,12142 17317 11890 3058 5010 4840 1812 8431 4451 2768
44407,6692 5412 5679 5947 6397 6735 5147 7321 17798 16649
44408,18041 11983 10408 1776 1032 15608 12142 14154 14856 20616
44412,12881 2048 3514 5235 7984 10399 11638 12557 551 12987
44417,5288 6341 19245 17897 2720 12906 8521 9307 4759 6918
44423,393 15679 13111 16344 7504 5474 4456 4371 2618 2236
44436,18769 812 2991 4354 4538 4768 5869 5977 11277 7032
44437,8872 16433 15873 13624 13402 13212 12991 12668 11648 8849
44445,19040 909 19588 15633 14784 14559 13098 10257 9062 8823
44449,6973 2379 2393 5700 9360 9521 10726 13327 18333 18798
44450,1394 19974 18457 17649 17584 17487 17405 16741 14826 14175
44476,15594 871 2130 2511 19975 19156 17138 855 15969 5967
44488,18899 10894 11143 11210 11320 12185 13229 13399 14436 14441
44497,12879 10529 10219 9956 9511 9427 8926 8756 8229 8093
44504,317 20353 12768 8725 8683 7260 2199 3907 11074 7520
44536,8683 12768 20353 7260 3600 317 12917 12063 7327 17575
44546,6787 2756 1189 15139 5154 3379 3121 2957 2544 8019
44559,4707 2401 6031 6596 1830 6980 11681 12825 16114 17409
44568,14985 15874 15877 16730 16801 17156 14508 17278 17671 17685
44572,17268 16208 15949 15193 15134 14904 19001 9988 13593 8581
44581,16383 4869 6168 8341 9858 14534 18992 8864 9436 14345
44586,10256 6201 7454 10255 3240 10864 11015 14698 17276 2068
44595,2371 2547 3622 6466 7039 7499 7700 9859 18580 11573
44600,6735 8684 8303 7321 6397 5947 5679 5572 9566 5412
44602,17491 19724 18910 18273 15943 14644 14031 12814 6327 4611
44610,1933 18316 18352 19284 16477 9557 7469 7430 6899 6569
44613,18623 8546 18716 8179 8220 8317 9669 9696 9735 9910
44618,2067 873 1260 1398 10336 2912 11660 10629 20048 19718
44638,42 9427 9511 9956 10219 10529 10857 11421 12345 12879
44639,14128 5892 5334 18281 15038 13838 8835 7889 8437 1840
44658,14770 15413 15333 14777 14702 14255 14023 13894 12834 12639
44661,17309 19453 896 10433 9043 2229 11497 14944 13244 13438
44666,18854 11282 1072 1830 17276 14698 11192 11015 10864 10673
44683,9036 13105 19614 235 3937 4326 12258 13663 15682 16282
44689,14310 9097 9775 9847 10725 12600 16149 17100 18253 18750
44694,15834 9400 10512 10591 10980 11369 11414 12085 12622 13084
44717,1018 2232 2945 3191 3604 4837 6189 6335 6687 7365
44726,11989 1831 2173 15097 3564 4899 6768 6971 10089 10404
44727,5384 20457 17008 2674 82 19732 19703 12041 11049 5541
44751,7291 5733 5022 3776 2062 20546 19871 8676 19192 17494
44755,8295 6010 193 3364 3605 5769 6030 6995 7188 7599
44759,16054 1076 1858 9638 12827 14431 17547 18412 15733 797
44761,8667 7499 7700 7904 9508 10572 11573 18580 7076 1492
44779,4457 1527 18071 6828 11871 10335 5284 18723 17470 17431
